448,102
449,125
450,100
451,104
452,105
453,155
454,169
455,112
456,162
457,192
458,126
459,166
460,257
461,111
462,128
463,299
464,120
465,208
466,106
467,130
468,101
469,103
470,106
471,194
472,127
473,181
474,164
475,194
476,116
477,135
478,185
479,109
480,148
481,121
482,103
483,119
484,156
485,122
486,102
487,110
488,127
489,174
490,128
491,229
492,191
493,104
494,130
495,111
496,100
497,113
498,233
499,275
500,103
501,177
502,147
503,223
504,163
505,206
506,110
507,134
508,118
509,121
510,156
511,145
512,201
513,114
514,110
515,226
516,108
517,126
518,121
519,122
520,132
521,112
522,129
523,152
524,102
525,127
526,236
527,150
528,138
529,117
530,195
531,172
532,140
533,102
534,108
535,136
536,102
537,146
538,120
539,127
540,112
541,100
542,109
543,207
544,151
545,155
546,116
547,120
548,191
549,134
550,140
551,157
552,341
553,144
554,156
555,110
556,103
557,105
558,179
559,124
560,115
561,119
562,137
563,103
564,115
565,160
566,124
567,199
568,141
569,164
570,156
571,274
572,114
573,109
574,106
575,261
576,159
577,119
578,113
579,188
580,178
581,155
582,201
583,139
584,122
585,177
586,114
587,117
588,102
589,112
590,112
591,124
592,169
593,109
594,131
595,151
596,121
597,112
598,135
599,187
600,175
601,104
602,100
603,103
604,112
605,150
606,105
607,157
608,134
609,180
610,122
611,112
612,179
613,117
614,149
615,104
616,110
617,128
618,165
619,105
620,111
621,128
622,139
623,119
624,140
625,168
626,180
627,132
628,172
629,168
630,122
631,109
632,110
633,117
634,133
635,146
636,154
637,143
638,107
639,155
640,176
641,103
642,109
643,126
644,102
645,126
646,188
647,194
648,214
649,148
650,134
651,127
652,148
653,117
654,132
655,109
656,215
657,129
658,152
659,104
660,128
661,232
662,135
663,112
664,109
665,140
666,148
667,117
668,127
669,126
670,159
671,169
672,218
673,121
674,144
675,109
676,180
677,121
678,148
679,106
680,131
681,102
682,135
683,156
684,166
685,103
686,119
687,122
688,143
689,134
690,212
691,120
692,114
693,120
694,111
695,115
696,100
697,160
698,230
699,150
700,112
701,247
702,156
703,218
704,122
705,133
706,166
707,114
708,146
709,241
710,123
711,112
712,102
713,100
714,107
715,190
716,153
717,126
718,113
719,108
720,110
721,114
722,167
723,170
724,116
725,156
726,155
727,102
728,144
729,142
730,187
731,117
732,291
733,125
734,108
735,184
736,160
737,135
738,158
739,112
740,136
741,114
742,138
743,135
744,120
745,119
746,115
747,105
748,109
749,102
750,127
751,209
752,195
753,191
754,105
755,100
756,144
757,116
758,108
759,150
760,132
761,180
762,115
763,110
764,134
765,104
766,105
767,185
768,177
769,266
770,213
771,136
772,116
773,106
774,122
775,142
776,100
777,146
778,100
779,164
780,179
781,215
782,154
783,145
784,161
785,193
786,105
787,155
788,212
789,110
790,123
791,116
792,118
793,114
794,104
795,120
796,123
797,136
798,103
799,107
800,102
801,187
802,108
803,117
804,115
805,189
806,118
807,140
808,108
809,222
810,173
811,121
812,190
813,104
814,161
815,150
816,101
817,112
818,121
819,115
820,145
821,140
822,128
823,110
824,102
825,115
826,100
827,107
828,147
829,221
830,169
831,100
832,104
833,101
834,127
835,123
836,319
837,117
838,198
839,126
840,112
841,118
842,148
843,181
844,104
845,106
846,157
847,114
848,120
849,158
850,151
851,104
852,101
853,126
854,120
855,104
856,106
857,106
858,107
859,105
860,124
861,157
862,168
863,153
864,109
865,102
866,130
867,123
868,112
869,130
870,113
871,102
872,145
873,172
874,143
875,127
876,110
877,118
878,123
879,105
880,127
881,213
882,107
883,177
884,129
885,128
886,105
887,113
888,106
889,113
890,173
891,239
892,153
893,172
894,107
895,186
896,105
897,118
898,101
899,130
900,185
901,117
902,132
903,119
904,207
905,144
906,135
907,181
908,134
909,101
910,159
911,112
912,119
913,113
914,159
915,150
916,194
917,117
918,163
919,180
920,191
921,148
922,121
923,155
924,116
925,139
926,147
927,110
928,122
929,135
930,219
931,117
932,133
933,157
934,115
935,125
936,106
937,109
938,107
939,132
940,102
941,106
942,108
943,145
944,138
945,107
946,120
947,128
948,138
949,104
950,106
951,137
952,171
953,162
954,115
955,102
956,144
957,171
958,123
959,109
960,156
961,162
962,129
963,160
964,113
965,133
966,131
967,116
968,102
969,195
970,105
971,143
972,119
973,109
974,272
975,147
976,205
977,102
978,131
979,115
980,101
981,135
982,214
983,115
984,149
985,111
986,129
987,190
988,122
989,131
990,103
991,102
992,152
993,116
994,112
995,111
996,135
997,339
998,159
999,112
1000,107
1001,126
1002,107
1003,101
1004,122
1005,114
1006,184
1007,112
1008,176
1009,135
1010,156
1011,121
1012,112
1013,136
1014,165
1015,101
1016,144
1017,195
1018,102
1019,109
1020,167
1021,145
1022,173
1023,169
1024,129
1025,102
1026,107
1027,123
1028,118
1029,167
1030,119
1031,182
1032,143
1033,105
1034,270
1035,106
1036,110
1037,155
1038,152
1039,104
1040,127
1041,106
1042,191
1043,105
1044,116
1045,114
1046,110
1047,121
1048,139
1049,237
1050,108
1051,120
1052,183
1053,151
1054,100
1055,163
1056,124
1057,130
1058,132
1059,103
1060,117
1061,125
1062,109
1063,176
1064,246
1065,102
1066,130
1067,158
1068,181
1069,131
1070,104
1071,107
1072,153
1073,104
1074,112
1075,129
1076,120
1077,140
1078,106
1079,110
1080,120
1081,132
1082,124
1083,141
1084,112
1085,104
1086,216
1087,107
1088,123
1089,116
1090,138
1091,104
1092,106
1093,188
1094,161
1095,156
1096,115
1097,120
1098,102
1099,171
1100,111
1101,135
1102,103
1103,125
1104,132
1105,136
1106,123
1107,131
1108,131
1109,238
1110,130
1111,145
1112,132
1113,145
1114,116
1115,151
1116,108
1117,101
1118,249
1119,177
1120,131
1121,149
1122,104
1123,146
1124,138
1125,109
1126,100
1127,131
1128,135
1129,100
1130,106
1131,117
1132,178
1133,143
1134,146
1135,116
1136,104
1137,114
1138,232
1139,127
1140,161
1141,123
1142,107
1143,147
1144,114
1145,160
1146,112
1147,103
1148,199
1149,167
1150,163
1151,100
1152,152
1153,220
1154,102
1155,108
1156,158
1157,117
1158,140
1159,185
1160,147
1161,110
1162,127
1163,101
1164,108
1165,143
1166,144
1167,128
1168,116
1169,115
1170,100
1171,114
1172,109
1173,131
1174,100
1175,136
1176,133
1177,101
1178,112
1179,286
1180,140
1181,100
1182,122
1183,166
1184,160
1185,111
1186,143
1187,173
1188,115
1189,100
1190,116
1191,100
1192,161
1193,121
1194,199
1195,149
1196,124
1197,123
1198,139
1199,125
1200,108
1201,265
1202,174
1203,120
1204,131
1205,112
1206,126
1207,110
1208,118
1209,176
1210,207
1211,110
1212,103
1213,120
1214,111
1215,108
1216,188
1217,137
1218,121
1219,109
1220,115
1221,100
1222,134
1223,162
1224,304
1225,106
1226,177
1227,106
1228,229
1229,115
1230,175
1231,161
1232,140
1233,133
1234,106
1235,115
1236,105
1237,116
1238,114
1239,180
1240,133
1241,151
1242,115
1243,106
1244,116
1245,265
1246,104
1247,129
1248,101
1249,107
1250,100
1251,119
1252,107
1253,101
1254,100
1255,178
1256,103
1257,102
1258,132
1259,142
1260,199
1261,102
1262,130
1263,119
1264,106
1265,112
1266,167
1267,163
1268,230
1269,104
1270,122
1271,141
1272,121
1273,101
1274,197
1275,189
1276,239
1277,109
1278,123
1279,117
1280,167
1281,110
1282,172
1283,136
1284,120
1285,180
1286,103
1287,113
1288,123
1289,131
1290,156
1291,108
1292,100
1293,100
1294,117
1295,134
1296,109
1297,163
1298,105
1299,131
1300,106
1301,126
1302,122
1303,215
1304,103
1305,104
1306,138
1307,126
1308,297
1309,229
1310,127
1311,109
1312,119
1313,177
1314,150
1315,115
1316,123
1317,120
1318,159
1319,150
1320,115
1321,119
1322,173
1323,153
1324,117
1325,162
1326,129
1327,136
1328,278
1329,113
1330,135
1331,125
1332,157
1333,163
1334,128
1335,100
1336,172
1337,136
1338,115
1339,151
1340,135
1341,143
1342,119
1343,104
1344,120
1345,113
1346,100
1347,104
1348,174
1349,159
1350,119
1351,141
1352,120
1353,105
1354,130
1355,239
1356,118
1357,108
1358,103
1359,112
1360,114
1361,128
1362,102
1363,105
1364,100
1365,173
1366,130
1367,128
1368,203
1369,132
1370,106
1371,105
1372,120
1373,164
1374,113
1375,166
1376,164
1377,113
1378,116
1379,101
1380,150
1381,111
1382,161
1383,116
1384,106
1385,165
1386,109
1387,187
1388,110
1389,122
1390,151
1391,105
1392,121
1393,102
1394,272
1395,105
1396,108
1397,141
1398,251
1399,192
1400,116
1401,123
1402,124
1403,187
1404,124
1405,119
1406,117
1407,141
1408,126
1409,112
1410,171
1411,247
1412,178
1413,152
1414,107
1415,147
1416,116
1417,124
1418,127
1419,103
1420,136
1421,100
1422,136
1423,116
1424,147
1425,102
1426,159
1427,117
1428,109
1429,106
1430,124
1431,132
1432,128
1433,114
1434,125
1435,118
1436,118
1437,126
1438,153
1439,132
1440,116
1441,103
1442,169
1443,166
1444,103
1445,105
1446,109
1447,146
1448,115
1449,106
1450,100
1451,144
1452,179
1453,154
1454,140
1455,215
1456,172
1457,103
1458,589
1459,123
1460,109
1461,137
1462,136
1463,118
1464,118
1465,133
1466,200
1467,100
1468,142
1469,106
1470,103
1471,137
1472,122
1473,130
1474,102
1475,155
1476,196
1477,150
1478,122
1479,138
1480,119
1481,165
1482,172
1483,194
1484,118
1485,108
1486,142
1487,146
1488,169
1489,107
1490,143
1491,112
1492,123
1493,132
1494,100
1495,132
1496,126
1497,112
1498,166
1499,169
1500,101
1501,120
1502,169
1503,103
1504,124
1505,101
1506,126
1507,100
1508,126
1509,135
1510,119
1511,121
1512,113
1513,105
1514,224
1515,116
1516,163
1517,100
1518,120
1519,132
1520,115
1521,153
1522,128
1523,108
1524,106
1525,137
1526,105
1527,111
1528,119
1529,136
1530,121
1531,183
1532,158
1533,132
1534,127
1535,137
1536,114
1537,109
1538,361
1539,134
1540,151
1541,120
1542,136
1543,109
1544,111
1545,146
1546,111
1547,127
1548,206
1549,124
1550,104
1551,148
1552,105
1553,119
1554,227
1555,116
1556,116
1557,131
1558,111
1559,149
1560,147
1561,121
1562,123
1563,280
1564,131
1565,140
1566,101
1567,126
1568,106
1569,116
1570,194
1571,139
1572,146
1573,185
1574,138
1575,120
1576,106
1577,104
1578,258
1579,105
1580,106
1581,138
1582,114
1583,104
1584,223
1585,150
1586,116
1587,114
1588,234
1589,146
1590,104
1591,234
1592,149
1593,125
1594,139
1595,149
1596,104
1597,115
1598,100
1599,129
1600,151
1601,107
1602,112
1603,189
1604,106
1605,162
1606,140
1607,100
1608,108
1609,101
1610,134
1611,131
1612,184
1613,146
1614,266
1615,141
1616,134
1617,104
1618,129
1619,192
1620,103
1621,189
1622,103
1623,149
1624,158
1625,132
1626,123
1627,108
1628,183
1629,169
1630,104
1631,183
1632,110
1633,114
1634,146
1635,116
1636,186
1637,137
1638,205
1639,128
1640,222
1641,179
1642,117
1643,123
1644,121
1645,104
1646,113
1647,169
1648,161
1649,106
1650,102
1651,119
1652,180
1653,320
1654,207
1655,141
1656,103
1657,169
1658,109
1659,130
1660,100
1661,113
1662,121
1663,111
1664,128
1665,154
1666,267
1667,236
1668,101
1669,305
1670,102
1671,112
1672,109
1673,160
1674,174
1675,152
1676,111
1677,112
1678,126
1679,105
1680,102
1681,124
1682,156
1683,190
1684,114
1685,110
1686,103
1687,111
1688,128
1689,170
1690,220
1691,100
1692,189
1693,120
1694,154
1695,101
1696,114
1697,129
1698,111
1699,143
1700,167
1701,165
1702,106
1703,151
1704,139
1705,109
1706,140
1707,119
1708,176
1709,119
1710,124
1711,126
1712,110
1713,107
1714,128
1715,102
1716,102
1717,185
1718,185
1719,100
1720,209
1721,127
1722,100
1723,124
1724,100
1725,138
1726,114
1727,145
1728,310
1729,168
1730,112
1731,125
1732,124
1733,117
1734,141
1735,139
1736,300
1737,144
1738,153
1739,132
1740,179
1741,194
1742,105
1743,134
1744,146
1745,149
1746,181
1747,143
1748,233
1749,130
1750,101
1751,241
1752,227
1753,100
1754,132
1755,106
1756,105
1757,123
1758,100
1759,416
1760,115
1761,110
1762,102
1763,112
1764,139
1765,180
1766,179
1767,103
1768,102
1769,119
1770,100
1771,252
1772,118
1773,103
1774,121
1775,121
1776,102
1777,169
1778,111
1779,116
1780,109
1781,121
1782,200
1783,113
1784,110
1785,112
1786,104
1787,113
1788,123
1789,171
1790,113
1791,108
1792,101
1793,102
1794,152
1795,115
1796,106
1797,124
1798,179
1799,102
1800,110
1801,161
1802,132
1803,117
1804,111
1805,195
1806,121
1807,109
1808,128
1809,102
1810,103
1811,105
1812,221
1813,127
1814,111
1815,273
1816,116
1817,132
1818,126
1819,132
1820,107
1821,204
1822,111
1823,248
1824,111
1825,126
1826,103
1827,147
1828,331
1829,115
1830,135
1831,142
1832,215
1833,120
1834,105
1835,134
1836,112
1837,104
1838,122
1839,141
1840,118
1841,198
1842,105
1843,122
1844,127
1845,110
1846,127
1847,115
1848,143
1849,134
1850,132
1851,125
1852,100
1853,109
1854,219
1855,143
1856,125
1857,167
1858,124
1859,105
1860,114
1861,220
1862,129
1863,109
1864,188
1865,115
1866,168
1867,103
1868,108
1869,107
1870,184
1871,114
1872,140
1873,125
1874,218
1875,108
1876,106
1877,119
1878,231
1879,127
1880,112
1881,121
1882,137
1883,106
1884,149
1885,144
1886,163
1887,106
1888,277
1889,101
1890,124
1891,167
1892,118
1893,125
1894,108
1895,125
1896,120
1897,131
1898,130
1899,277
1900,119
1901,111
1902,101
1903,145
1904,135
1905,123
1906,128
1907,102
1908,146
1909,155
1910,117
1911,168
1912,100
1913,106
1914,107
1915,132
1916,142
1917,146
1918,101
1919,163
1920,106
1921,117
1922,227
1923,106
1924,111
1925,107
1926,163
1927,116
1928,129
1929,133
1930,138
1931,113
1932,143
1933,138
1934,255
1935,109
1936,130
1937,118
1938,103
1939,120
1940,120
1941,151
1942,229
1943,109
1944,100
1945,254
1946,124
1947,135
1948,137
1949,151
1950,101
1951,113
1952,141
1953,119
1954,134
1955,100
1956,100
1957,128
1958,120
1959,184
1960,157
1961,113
1962,144
1963,282
1964,125
1965,114
1966,111
1967,205
1968,101
1969,117
1970,111
1971,116
1972,103
1973,108
1974,140
1975,111
1976,135
1977,196
1978,262
1979,203
1980,108
1981,130
1982,109
1983,121
1984,265
1985,149
1986,157
1987,125
1988,105
1989,176
1990,123
1991,120
1992,180
1993,127
1994,203
1995,118
1996,102
1997,118
1998,142
1999,176
2000,138
2001,104
2002,225
2003,149
2004,104
2005,105
2006,162
2007,101
2008,111
2009,126
2010,102
2011,115
2012,112
2013,113
2014,144
2015,180
2016,113
2017,107
2018,147
2019,119
2020,113
2021,118
2022,111
2023,117
2024,191
2025,111
2026,163
2027,126
2028,122
2029,113
2030,129
2031,116
2032,105
2033,207
2034,139
2035,100
2036,136
2037,147
2038,174
2039,156
2040,119
2041,135
2042,103
2043,118
2044,135
2045,157
2046,100
2047,139
2048,118
2049,145
2050,126
2051,105
2052,105
2053,152
2054,120
2055,223
2056,232
2057,101
2058,227
2059,154
2060,148
2061,145
2062,106
2063,102
2064,115
2065,114
2066,136
2067,127
2068,178
2069,132
2070,153
2071,104
2072,125
2073,103
2074,192
2075,100
2076,156
2077,316
2078,108
2079,117
2080,105
2081,120
2082,107
2083,127
2084,118
2085,111
2086,110
2087,127
2088,127
2089,134
2090,123
2091,219
2092,102
2093,112
2094,169
2095,120
2096,198
2097,162
2098,107
2099,151
2100,127
2101,104
2102,150
2103,159
2104,108
2105,116
2106,341
2107,111
2108,106
2109,173
2110,113
2111,242
2112,131
2113,323
2114,221
2115,116
2116,132
2117,125
2118,126
2119,149
2120,107
2121,141
2122,112
2123,131
2124,124
2125,196
2126,109
2127,154
2128,111
2129,128
2130,195
2131,119
2132,117
2133,151
2134,105
2135,186
2136,140
2137,229
2138,137
2139,224
2140,101
2141,108
2142,101
2143,121
2144,116
2145,270
2146,103
2147,161
2148,103
2149,103
2150,107
2151,160
2152,110
2153,156
2154,166
2155,124
2156,109
2157,129
2158,152
2159,118
2160,166
2161,130
2162,117
2163,255
2164,101
2165,126
2166,129
2167,269
2168,144
2169,167
2170,133
2171,112
2172,106
2173,116
2174,104
2175,188
2176,200
2177,107
2178,127
2179,128
2180,110
2181,121
2182,118
2183,106
2184,117
2185,160
2186,146
2187,108
2188,189
2189,208
2190,110
2191,226
2192,138
2193,220
2194,218
2195,218
2196,170
2197,152
2198,162
2199,138
2200,109
2201,104
2202,113
2203,119
2204,108
2205,147
2206,117
2207,105
2208,110
2209,163
2210,105
2211,199
2212,161
2213,119
2214,114
2215,102
2216,136
2217,150
2218,104
2219,111
2220,140
2221,143
2222,217
2223,180
2224,163
2225,133
2226,153
2227,131
2228,169
2229,131
2230,137
2231,115
2232,175
2233,105
2234,107
2235,140
2236,192
2237,184
2238,118
2239,117
2240,110
2241,118
2242,147
2243,158
2244,128
2245,110
2246,106
2247,149
2248,101
2249,113
2250,142
2251,119
2252,115
2253,146
2254,188
2255,107
2256,100
2257,104
2258,143
2259,138
2260,116
2261,107
2262,105
2263,204
2264,155
2265,104
2266,126
2267,110
2268,103
2269,108
2270,131
2271,104
2272,336
2273,160
2274,104
2275,107
2276,134
2277,112
2278,278
2279,146
2280,145
2281,164
2282,107
2283,195
2284,106
2285,153
2286,133
2287,107
2288,131
2289,151
2290,180
2291,104
2292,120
2293,110
2294,124
2295,131
2296,141
2297,141
2298,124
2299,123
2300,109
2301,128
2302,123
2303,185
2304,105
2305,151
2306,167
2307,129
2308,154
2309,115
2310,150
2311,111
2312,180
2313,144
2314,128
2315,118
2316,102
2317,112
2318,104
2319,114
2320,107
2321,114
2322,174
2323,117
2324,124
2325,156
2326,121
2327,108
2328,121
2329,100
2330,167
2331,120
2332,103
2333,111
2334,108
2335,104
2336,169
2337,186
2338,152
2339,200
2340,121
2341,111
2342,104
2343,179
2344,115
2345,189
2346,138
2347,207
2348,108
2349,126
2350,169
2351,126
2352,173
2353,130
2354,149
2355,103
2356,131
2357,121
2358,115
2359,145
2360,195
2361,101
2362,157
2363,132
2364,116
2365,130
2366,104
2367,241
2368,119
2369,113
2370,143
2371,113
2372,193
2373,107
2374,113
2375,109
2376,122
2377,143
2378,169
2379,101
2380,147
2381,246
2382,187
2383,133
2384,141
2385,141
2386,109
2387,134
2388,232
2389,105
2390,112
2391,128
2392,105
2393,136
2394,126
2395,119
2396,156
2397,109
2398,303
2399,114
2400,124
2401,114
2402,154
2403,113
2404,119
2405,120
2406,268
2407,185
2408,104
2409,108
2410,132
2411,116
2412,122
2413,119
2414,117
2415,109
2416,236
2417,126
2418,196
2419,132
2420,102
2421,208
2422,116
2423,122
2424,116
2425,118
2426,104
2427,104
2428,118
2429,136
2430,153
2431,161
2432,122
2433,113
2434,118
2435,139
2436,183
2437,145
2438,112
2439,227
2440,103
2441,134
2442,106
2443,115
2444,106
2445,105
2446,110
2447,116
2448,135
2449,114
2450,114
2451,174
2452,181
2453,118
2454,136
2455,120
2456,119
2457,112
2458,111
2459,140
2460,112
2461,103
2462,103
2463,106
2464,140
2465,258
2466,155
2467,361
2468,180
2469,102
2470,140
2471,105
2472,108
2473,162
2474,239
2475,140
2476,374
2477,101
2478,149
2479,103
2480,117
2481,135
2482,117
2483,149
2484,102
2485,139
2486,114
2487,161
2488,180
2489,115
2490,130
2491,110
2492,108
2493,135
2494,114
2495,215
2496,104
2497,108
2498,146
2499,161
2500,101
2501,114
2502,159
2503,101
2504,189
2505,168
2506,327
2507,103
2508,140
2509,114
2510,165
2511,104
2512,113
2513,184
2514,101
2515,250
2516,154
2517,105
2518,109
2519,104
2520,232
2521,248
2522,136
2523,243
2524,103
2525,137
2526,132
2527,106
2528,103
2529,136
2530,152
2531,121
2532,151
2533,206
2534,265
2535,126
2536,161
2537,115
2538,190
2539,102
2540,102
2541,104
2542,235
2543,124
2544,149
2545,172
2546,119
2547,152
2548,109
2549,112
2550,106
2551,221
2552,117
2553,125
2554,232
2555,109
2556,117
2557,117
2558,127
2559,167
2560,134
2561,132
2562,138
2563,118
2564,197
2565,107
2566,100
2567,152
2568,250
2569,224
2570,160
2571,129
2572,102
2573,145
2574,104
2575,124
2576,136
2577,102
2578,111
2579,191
2580,145
2581,109
2582,134
2583,209
2584,115
2585,107
2586,115
2587,159
2588,102
2589,153
2590,104
2591,122
2592,111
2593,137
2594,126
2595,154
2596,103
2597,178
2598,144
2599,147
2600,105
2601,118
2602,110
2603,126
2604,102
2605,158
2606,128
2607,147
2608,166
2609,136
2610,118
2611,101
2612,108
2613,120
2614,194
2615,113
2616,149
2617,150
2618,122
2619,140
2620,115
2621,101
2622,207
2623,118
2624,149
2625,108
2626,105
2627,107
2628,101
2629,111
2630,151
2631,118
2632,188
2633,130
2634,117
2635,138
2636,120
2637,101
2638,120
2639,206
2640,100
2641,104
2642,115
2643,155
2644,101
2645,110
2646,147
2647,167
2648,205
2649,119
2650,117
2651,139
2652,144
2653,120
2654,225
2655,132
2656,164
2657,127
2658,148
2659,198
2660,117
2661,115
2662,168
2663,103
2664,360
2665,104
2666,119
2667,115
2668,238
2669,143
2670,122
2671,114
2672,140
2673,105
2674,175
2675,141
2676,167
2677,284
2678,142
2679,147
2680,137
2681,265
2682,112
2683,151
2684,117
2685,142
2686,109
2687,153
2688,137
2689,138
2690,145
2691,201
2692,128
2693,104
2694,173
2695,111
2696,113
2697,106
2698,136
2699,145
2700,107
2701,102
2702,104
2703,199
2704,107
2705,133
2706,115
2707,112
2708,103
2709,118
2710,116
2711,123
2712,116
2713,127
2714,115
2715,101
2716,122
2717,107
2718,146
2719,110
2720,157
2721,103
2722,124
2723,320
2724,136
2725,160
2726,145
2727,173
2728,142
2729,113
2730,155
2731,227
2732,105
2733,184
2734,110
2735,104
2736,115
2737,102
2738,111
2739,105
2740,155
2741,139
2742,170
2743,102
2744,185
2745,241
2746,114
2747,136
2748,112
2749,130
2750,139
2751,209
2752,124
2753,125
2754,175
2755,116
2756,153
2757,102
2758,147
2759,152
2760,111
2761,112
2762,121
2763,152
2764,129
2765,137
2766,221
2767,131
2768,288
2769,101
2770,129
2771,116
2772,128
2773,113
2774,137
2775,126
2776,122
2777,120
2778,121
2779,105
2780,218
2781,235
2782,120
2783,308
2784,134
2785,130
2786,123
2787,159
2788,145
2789,118
2790,253
2791,185
2792,126
2793,133
2794,116
2795,105
2796,107
2797,153
2798,118
2799,219
2800,109
2801,118
2802,149
2803,134
2804,182
2805,142
2806,103
2807,103
2808,263
2809,124
2810,127
2811,160
2812,120
2813,170
2814,109
2815,107
2816,159
2817,103
2818,144
2819,113
2820,121
2821,106
2822,117
2823,113
2824,145
2825,229
2826,207
2827,116
2828,133
2829,152
2830,104
2831,138
2832,101
2833,129
2834,171
2835,158
2836,100
2837,190
2838,102
2839,175
2840,124
2841,127
2842,101
2843,105
2844,221
2845,143
2846,142
2847,152
2848,134
2849,132
2850,134
2851,147
2852,103
2853,105
2854,185
2855,100
2856,123
2857,239
2858,105
2859,148
2860,114
2861,105
2862,204
2863,120
2864,167
2865,151
2866,113
2867,109
2868,143
2869,124
2870,208
2871,125
2872,105
2873,113
2874,110
2875,279
2876,104
2877,113
2878,105
2879,110
2880,129
2881,158
2882,149
2883,170
2884,131
2885,157
2886,102
2887,130
2888,139
2889,119
2890,118
2891,144
2892,126
2893,207
2894,144
2895,112
2896,117
2897,104
2898,147
2899,145
2900,126
2901,107
2902,106
2903,118
2904,130
2905,123
2906,105
2907,120
2908,183
2909,115
2910,148
2911,104
2912,128
2913,126
2914,135
2915,102
2916,128
2917,180
2918,125
2919,106
2920,138
2921,103
2922,115
2923,108
2924,225
2925,134
2926,224
2927,101
2928,101
2929,146
2930,138
2931,134
2932,123
2933,121
2934,108
2935,120
2936,126
2937,156
2938,151
2939,148
2940,137
2941,154
2942,136
2943,159
2944,103
2945,144
2946,108
2947,140
2948,164
2949,110
2950,140
2951,113
2952,135
2953,135
2954,155
2955,119
2956,161
2957,100
2958,128
2959,102
2960,160
2961,114
2962,152
2963,132
2964,104
2965,106
2966,110
2967,140
2968,123
2969,104
2970,109
2971,155
2972,209
2973,169
2974,120
2975,152
2976,179
2977,106
2978,164
2979,116
2980,112
2981,110
2982,209
2983,114
2984,125
2985,289
2986,108
2987,122
2988,199
2989,128
2990,161
2991,141
2992,134
2993,196
2994,116
2995,121
2996,189
2997,100
2998,383
2999,125
